pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path5327	46	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	1.739579909228784e-4	0.00596063999830104	GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS	M16898	http://amigo.geneontology.org/amigo/term/GO:0061640	EntrezGeneIds	C5	BP	Gene Ontology	GO	A cytokinesis that involves the function of a set of proteins that are part of the microfilament or microtubule cytoskeleton.	GO:0061640
path6045	105	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	1.7480955963744595e-4	0.005986913991900943	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	M10915	http://amigo.geneontology.org/amigo/term/GO:0090316	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells.	GO:0090316
path6866	22	GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	1.7502772333940453e-4	0.005989098040018821	GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5245	4	GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	1.7504294606187715e-4	0.005989098040018821	GO_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path3	7	GOBP_SINGLE_STRAND_BREAK_REPAIR	1.75313006434139e-4	0.00599543339702968	GO_SINGLE_STRAND_BREAK_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6320	26	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	1.7573295154671594e-4	0.00600688596609705	GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1387	27	GOBP_RESPONSE_TO_FUNGUS	1.7664423989422186e-4	0.0060351143732301745	GO_RESPONSE_TO_FUNGUS	M15573	http://amigo.geneontology.org/amigo/term/GO:0009620	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a fungus.	GO:0009620
path2212	448	GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.7693789807592022e-4	0.006041161761392201	GO_ACTIN_FILAMENT_BASED_PROCESS	M10751	http://amigo.geneontology.org/amigo/term/GO:0030029	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins.	GO:0030029
path6004	13	GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	1.769923331178635e-4	0.006041161761392201	GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	M10533	http://amigo.geneontology.org/amigo/term/GO:0090207	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving triglyceride, any triester of glycerol.	GO:0090207
path1546	20	GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	1.7741927983096212e-4	0.006052455126887286	GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4023	8	GOBP_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	1.7749461267675614e-4	0.006052455126887286	GO_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path187	86	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.776398914015864e-4	0.006054485580453922	GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	M11734	http://amigo.geneontology.org/amigo/term/GO:0001837	EntrezGeneIds	C5	BP	Gene Ontology	GO	A transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell.	GO:0001837
path6481	20	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00017826065676265778	0.006072712228732808	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M12908	http://amigo.geneontology.org/amigo/term/GO:1901021	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of calcium ion transmembrane transporter activity.	GO:1901021
path882	110	GOBP_STEROID_BIOSYNTHETIC_PROCESS	1.7850746198433924e-4	0.006075937466357243	GO_STEROID_BIOSYNTHETIC_PROCESS	M10187	http://amigo.geneontology.org/amigo/term/GO:0006694	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification.	GO:0006694
path5561	214	GOBP_NEURON_DEATH	1.7852740619762466e-4	0.006075937466357243	GO_NEURON_DEATH	M15850	http://amigo.geneontology.org/amigo/term/GO:0070997	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process of cell death in a neuron.	GO:0070997
path5952	279	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	1.7895939771237455e-4	0.006087705875880985	GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	M12279	http://amigo.geneontology.org/amigo/term/GO:0090066	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the size of an anatomical structure.	GO:0090066
path3363	19	GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	1.7951771617342172e-4	0.006103758179113343	GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	M10801	http://amigo.geneontology.org/amigo/term/GO:0040020	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of meiosis, the process in which the nucleus of a diploid cell divides twice forming four haploid cells, one or more of which usually function as gametes.	GO:0040020
path4361	314	GOBP_EMBRYONIC_MORPHOGENESIS	1.796484711680197e-4	0.00610526449950366	GO_EMBRYONIC_MORPHOGENESIS	M13942	http://amigo.geneontology.org/amigo/term/GO:0048598	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.	GO:0048598
path3200	13	GOBP_RESPONSE_TO_POTASSIUM_ION	1.805292123087301e-4	0.006132245019603179	GO_RESPONSE_TO_POTASSIUM_ION	M11214	http://amigo.geneontology.org/amigo/term/GO:0035864	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a potassium ion stimulus.	GO:0035864
path322	3	GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	1.808234972198777e-4	0.006133800954622574	GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1433	3	GOBP_CELLULAR_WATER_HOMEOSTASIS	1.808987826419659e-4	0.006133800954622574	GO_CELLULAR_WATER_HOMEOSTASIS	M14830	http://amigo.geneontology.org/amigo/term/GO:0009992	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved in the maintenance of an internal steady state of water within a cell.	GO:0009992
path6491	7	GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.8096241963791364e-4	0.006133800954622574	GO_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6143	54	GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	1.8099909469170263e-4	0.006133800954622574	GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	M12658	http://amigo.geneontology.org/amigo/term/GO:0097237	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus.	GO:0097237
path6758	5	GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	1.810093013527851e-4	0.006133800954622574	GO_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path904	39	GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	1.8121157195238302e-4	0.006137710071613868	GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	M13439	http://amigo.geneontology.org/amigo/term/GO:0006767	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving any of a diverse group of vitamins that are soluble in water.	GO:0006767
path1376	77	GOBP_DETECTION_OF_ABIOTIC_STIMULUS	1.8134957982838407e-4	0.006139439879348245	GO_DETECTION_OF_ABIOTIC_STIMULUS	M14474	http://amigo.geneontology.org/amigo/term/GO:0009582	EntrezGeneIds	C5	BP	Gene Ontology	GO	The series of events in which an (non-living) abiotic stimulus is received by a cell and converted into a molecular signal.	GO:0009582
path3056	85	GOBP_APPENDAGE_MORPHOGENESIS	1.8155970381118373e-4	0.006143608290644909	GO_APPENDAGE_MORPHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path7198	4	GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	1.8183963011814683e-4	0.006150133545597538	GO_HYALOID_VASCULAR_PLEXUS_REGRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4545	158	GOBP_COGNITION	1.8204291319685523e-4	0.006154061586483666	GO_COGNITION	M10386	http://amigo.geneontology.org/amigo/term/GO:0050890	EntrezGeneIds	C5	BP	Gene Ontology	GO	The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory.	GO:0050890
path5243	3	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_WOUND_HEALING	1.8226162720341553e-4	0.006158507269954533	GO_NEGATIVE_REGULATION_OF_VASCULAR_WOUND_HEALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1992	79	GOBP_VIRAL_GENOME_REPLICATION	1.8237591522987033e-4	0.006158902354633878	GO_VIRAL_GENOME_REPLICATION	M13578	http://amigo.geneontology.org/amigo/term/GO:0019079	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved directly in viral genome replication, including viral nucleotide metabolism.	GO:0019079
path7089	12	GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	1.8248346076793525e-4	0.006158902354633878	GO_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4661	74	GOBP_SEQUESTERING_OF_CALCIUM_ION	1.8254626784309906e-4	0.006158902354633878	GO_SEQUESTERING_OF_CALCIUM_ION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path46	22	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	1.8262216823218037e-4	0.006158902354633878	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	M16277	http://amigo.geneontology.org/amigo/term/GO:0000291	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways resulting in the breakdown of the transcript body of a nuclear-transcribed mRNA that occurs when the ends are not protected by the 5'-cap or the 3'-poly(A) tail.	GO:0000291
path5425	22	GOBP_NECROPTOTIC_PROCESS	1.8315336233962852e-4	0.006172719501180193	GO_NECROPTOTIC_PROCESS	M10716	http://amigo.geneontology.org/amigo/term/GO:0070266	EntrezGeneIds	C5	BP	Gene Ontology	GO	A programmed necrotic cell death process which begins when a cell receives a signal (e.g. a ligand binding to a death receptor or to a Toll-like receptor), and proceeds through a series of biochemical events (signaling pathways), characterized by activation of receptor-interacting serine/threonine-protein kinase 1 and/or 3 (RIPK1/3, also called RIP1/3) and by critical dependence on mixed lineage kinase domain-like (MLKL), and which typically lead to common morphological features of necrotic cell death. The process ends when the cell has died. The process is divided into a signaling phase, and an execution phase, which is triggered by the former.	GO:0070266
path1476	11	GOBP_REGULATION_OF_CELL_FATE_COMMITMENT	1.834360757500106e-4	0.006172719501180193	GO_REGULATION_OF_CELL_FATE_COMMITMENT	M16856	http://amigo.geneontology.org/amigo/term/GO:0010453	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of cell fate commitment. Cell fate commitment is the commitment of cells to specific cell fates and their capacity to differentiate into particular kinds of cells. Positional information is established through protein signals that emanate from a localized source within a cell (the initial one-cell zygote) or within a developmental field.	GO:0010453
path1601	9	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	1.8352358730277152e-4	0.006172719501180193	GO_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	M13269	http://amigo.geneontology.org/amigo/term/GO:0010801	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that decreases the frequency, rate or extent of peptidyl-threonine phosphorylation. Peptidyl-threonine phosphorylation is the phosphorylation of peptidyl-threonine to form peptidyl-O-phospho-L-threonine.	GO:0010801
path6078	49	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	1.8354471920803596e-4	0.006172719501180193	GO_REGULATION_OF_MEMBRANE_PERMEABILITY	M15860	http://amigo.geneontology.org/amigo/term/GO:0090559	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the passage or uptake of molecules by a membrane.	GO:0090559
path1257	23	GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.8354611096365245e-4	0.006172719501180193	GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	M16092	http://amigo.geneontology.org/amigo/term/GO:0009069	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving amino acids of the serine family, comprising cysteine, glycine, homoserine, selenocysteine and serine.	GO:0009069
path4904	48	GOBP_IRON_ION_HOMEOSTASIS	1.8355631728302857e-4	0.006172719501180193	GO_IRON_ION_HOMEOSTASIS	M16638	http://amigo.geneontology.org/amigo/term/GO:0055072	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved in the maintenance of an internal steady state of iron ions within an organism or cell.	GO:0055072
path4969	6	GOBP_REGULATION_OF_GROWTH_HORMONE_SECRETION	1.837552581695815e-4	0.006176468404893305	GO_REGULATION_OF_GROWTH_HORMONE_SECRETION	M13765	http://amigo.geneontology.org/amigo/term/GO:0060123	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of the regulated release of growth hormone from a cell.	GO:0060123
path4343	201	GOBP_RESPONSE_TO_STEROID_HORMONE	1.8422348041372737e-4	0.006189232271419812	GO_RESPONSE_TO_STEROID_HORMONE	M10624	http://amigo.geneontology.org/amigo/term/GO:0048545	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus.	GO:0048545
path6089	15	GOBP_WALKING_BEHAVIOR	1.843585297526759e-4	0.006189232271419812	GO_WALKING_BEHAVIOR	M16566	http://amigo.geneontology.org/amigo/term/GO:0090659	EntrezGeneIds	C5	BP	Gene Ontology	GO	The behavior of an organism relating to the progression of that organism along the ground by the process of lifting and setting down each leg.	GO:0090659
path3134	10	GOBP_HISTONE_H2A_MONOUBIQUITINATION	1.8445258231338869e-4	0.006189232271419812	GO_HISTONE_H2A_MONOUBIQUITINATION	M11741	http://amigo.geneontology.org/amigo/term/GO:0035518	EntrezGeneIds	C5	BP	Gene Ontology	GO	The modification of histone H2A by addition of a single ubiquitin group.	GO:0035518
path4489	8	GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	1.845355366500626e-4	0.006189232271419812	GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	M11364	http://amigo.geneontology.org/amigo/term/GO:0050774	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of dendrite morphogenesis.	GO:0050774
path942	14	GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS	1.8457320218153583e-4	0.006189232271419812	GO_CELLULAR_SODIUM_ION_HOMEOSTASIS	M13498	http://amigo.geneontology.org/amigo/term/GO:0006883	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process involved in the maintenance of an internal steady state of sodium ions at the level of a cell.	GO:0006883
path1385	197	GOBP_RESPONSE_TO_VIRUS	1.8499529011485274e-4	0.0062004418273748	GO_RESPONSE_TO_VIRUS	M16480	http://amigo.geneontology.org/amigo/term/GO:0009615	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus.	GO:0009615
path4666	190	GOBP_MAINTENANCE_OF_LOCATION	1.8540271644434917e-4	0.006211149571809719	GO_MAINTENANCE_OF_LOCATION	M12798	http://amigo.geneontology.org/amigo/term/GO:0051235	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process in which a cell, substance or cellular entity, such as a protein complex or organelle, is maintained in a location and prevented from moving elsewhere.	GO:0051235
path3518	23	GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.8559310797111036e-4	0.006213750286339769	GO_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1726	93	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	1.8565632529144002e-4	0.006213750286339769	GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	M16537	http://amigo.geneontology.org/amigo/term/GO:0014074	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a purine-containing compound stimulus.	GO:0014074
path6321	6	GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	1.857824626527419e-4	0.006215026480233891	GO_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path3037	150	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.8591547869739784e-4	0.006216531470943862	GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	M10844	http://amigo.geneontology.org/amigo/term/GO:0034976	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen.	GO:0034976
path4307	8	GOBP_MITOCHONDRION_DISTRIBUTION	1.8602152656970274e-4	0.006217133718162047	GO_MITOCHONDRION_DISTRIBUTION	M16115	http://amigo.geneontology.org/amigo/term/GO:0048311	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that establishes the spatial arrangement of mitochondria between and within cells.	GO:0048311
path6332	7	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	1.8634167450663593e-4	0.006223746300490277	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4054	18	GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	1.8641974339800657e-4	0.006223746300490277	GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	M12031	http://amigo.geneontology.org/amigo/term/GO:0045948	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of translational initiation.	GO:0045948
path5051	5	GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	1.8653483105074856e-4	0.006223746300490277	GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6127	12	GOBP_AMMONIUM_ION_METABOLIC_PROCESS	1.8659211165418914e-4	0.006223746300490277	GO_AMMONIUM_ION_METABOLIC_PROCESS	M10285	http://amigo.geneontology.org/amigo/term/GO:0097164	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving the ammonium ion.	GO:0097164
path5139	14	GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	1.8666003186274078e-4	0.006223746300490277	GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM	M10802	http://amigo.geneontology.org/amigo/term/GO:0060602	EntrezGeneIds	C5	BP	Gene Ontology	GO	The growth process in which a branch increases in length from its base to its tip.	GO:0060602
path7379	32	GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.8716057700661457e-4	0.006237490827680364	GO_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	M16209	http://amigo.geneontology.org/amigo/term/GO:2000677	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that modulates the frequency, rate or extent of transcription regulatory region DNA binding.	GO:2000677
path725	40	GOBP_NUCLEOSOME_ASSEMBLY	1.8751871979358754e-4	0.00624647879098601	GO_NUCLEOSOME_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4244	32	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.887411667012897e-4	0.006284235736256776	GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	M10050	http://amigo.geneontology.org/amigo/term/GO:0048008	EntrezGeneIds	C5	BP	Gene Ontology	GO	The series of molecular signals generated as a consequence of a platelet-derived growth factor receptor binding to one of its physiological ligands.	GO:0048008
path1632	5	GOBP_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	1.8903079269415703e-4	0.0062909129722617165	GO_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1000	3	GOBP_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	1.8947373924157006e-4	0.00630268399671443	GO_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2598	60	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	1.8977440745986796e-4	0.0063056212666331435	GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	M10937	http://amigo.geneontology.org/amigo/term/GO:0032411	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the activity of a transporter.	GO:0032411
path1926	35	GOBP_HISTONE_DEACETYLATION	1.8980737936372116e-4	0.0063056212666331435	GO_HISTONE_DEACETYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path666	35	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	1.8982990970360658e-4	0.0063056212666331435	GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	M14704	http://amigo.geneontology.org/amigo/term/GO:0006120	EntrezGeneIds	C5	BP	Gene Ontology	GO	The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation, mediated by the multisubunit enzyme known as complex I.	GO:0006120
path5853	37	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.9005702396559336e-4	0.006310197262475512	GO_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	M13768	http://amigo.geneontology.org/amigo/term/GO:0072527	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving a pyrimidine-containing compound, i.e. any compound that contains pyrimidine or a formal derivative thereof.	GO:0072527
path4486	51	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	1.9034685449134903e-4	0.006316850259349823	GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	M16129	http://amigo.geneontology.org/amigo/term/GO:0050771	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of axonogenesis.	GO:0050771
path3408	14	GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	1.9064287052922356e-4	0.006323702182317644	GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	M11001	http://amigo.geneontology.org/amigo/term/GO:0042219	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways resulting in the breakdown of compounds derived from amino acids, organic acids containing one or more amino substituents.	GO:0042219
path4716	5	GOBP_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	1.9106453599586535e-4	0.006334713557891786	GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	M13663	http://amigo.geneontology.org/amigo/term/GO:0051351	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that activates or increases the frequency, rate or extent of ligase activity, the catalysis of the ligation of two substances with concomitant breaking of a diphosphate linkage, usually in a nucleoside triphosphate.	GO:0051351
path6133	356	GOBP_APOPTOTIC_SIGNALING_PATHWAY	1.9122034318183023e-4	0.0063369042473378255	GO_APOPTOTIC_SIGNALING_PATHWAY	M12660	http://amigo.geneontology.org/amigo/term/GO:0097190	EntrezGeneIds	C5	BP	Gene Ontology	GO	A series of molecular signals which triggers the apoptotic death of a cell. The pathway starts with reception of a signal, and ends when the execution phase of apoptosis is triggered.	GO:0097190
path5843	5	GOBP_CELLULAR_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	1.9134979203364809e-4	0.006338219795253926	GO_CELLULAR_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path895	17	GOBP_NADH_METABOLIC_PROCESS	1.9186731059111568e-4	0.006352382401322383	GO_NADH_METABOLIC_PROCESS	M13933	http://amigo.geneontology.org/amigo/term/GO:0006734	EntrezGeneIds	C5	BP	Gene Ontology	GO	The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid.	GO:0006734
path4510	32	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	1.921247161026648e-4	0.006356537279317977	GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	M13838	http://amigo.geneontology.org/amigo/term/GO:0050829	EntrezGeneIds	C5	BP	Gene Ontology	GO	Reactions triggered in response to the presence of a Gram-negative bacterium that act to protect the cell or organism.	GO:0050829
path1916	12	GOBP_PROTEIN_AUTOPROCESSING	1.9222098107572234e-4	0.006356537279317977	GO_PROTEIN_AUTOPROCESSING	M16507	http://amigo.geneontology.org/amigo/term/GO:0016540	EntrezGeneIds	C5	BP	Gene Ontology	GO	Processing which a protein carries out itself. This involves actions such as the autolytic removal of residues to generate the mature form of the protein.	GO:0016540
