pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path646	11	GOMF_SOLUTE_PROTON_ANTIPORTER_ACTIVITY	2.2602029572923576e-4	0.007487460705394733	GO_SOLUTE_PROTON_ANTIPORTER_ACTIVITY	M18140	http://amigo.geneontology.org/amigo/term/GO:0015299	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + H+(in) = solute(in) + H+(out).	GO:0015299
path796	2	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	2.292133300434758e-4	0.007574626696866554	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path390	9	GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.3205111381156772e-4	0.007649655475955674	GO_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18381	http://amigo.geneontology.org/amigo/term/GO:0005385	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of zinc (Zn) ions from one side of a membrane to the other.	GO:0005385
path1621	13	GOMF_STEROL_TRANSFER_ACTIVITY	2.334709196861911e-4	0.0076776880769045906	GO_STEROL_TRANSFER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1011	3	GOMF_LIPID_ANTIGEN_BINDING	2.343990084313315e-4	0.007689453498268072	GO_LIPID_ANTIGEN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path167	10	GOMF_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY	2.3512069958876706e-4	0.007694407372475377	GO_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY	M18313	http://amigo.geneontology.org/amigo/term/GO:0004303	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: estradiol-17-beta + NADP+ = estrone + NADPH + H+.	GO:0004303
path1043	22	GOMF_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	2.3633672083755875e-4	0.007715475212827934	GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path275	197	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	2.403204866116525e-4	0.007826579124297253	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	M18211	http://amigo.geneontology.org/amigo/term/GO:0004930	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex.	GO:0004930
path1007	2	GOMF_PRE_MRNA_3_SPLICE_SITE_BINDING	2.4318901766419318e-4	0.007855569573418495	GO_PRE_MRNA_3_SPLICE_SITE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path516	19	GOMF_STEROID_HYDROXYLASE_ACTIVITY	2.433996359566258e-4	0.007855569573418495	GO_STEROID_HYDROXYLASE_ACTIVITY	M18916	http://amigo.geneontology.org/amigo/term/GO:0008395	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the formation of a hydroxyl group on a steroid by incorporation of oxygen from O2.	GO:0008395
path1701	63	GOMF_PROTEIN_TYROSINE_KINASE_BINDING	2.4378687834122493e-4	0.007855569573418495	GO_PROTEIN_TYROSINE_KINASE_BINDING	M18900	http://amigo.geneontology.org/amigo/term/GO:1990782	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with protein tyrosine kinase.	GO:1990782
path1340	510	GOMF_PROTEIN_DIMERIZATION_ACTIVITY	2.440571983625242e-4	0.007855569573418495	GO_PROTEIN_DIMERIZATION_ACTIVITY	M18046	http://amigo.geneontology.org/amigo/term/GO:0046983	EntrezGeneIds	C5	MF	Gene Ontology	GO	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits.	GO:0046983
path777	12	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	2.446326818769733e-4	0.007855569573418495	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	M18611	http://amigo.geneontology.org/amigo/term/GO:0016769	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a nitrogenous group from one compound (donor) to another (acceptor).	GO:0016769
path1322	247	GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.447064649014375e-4	0.007855569573418495	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18079	http://amigo.geneontology.org/amigo/term/GO:0046873	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of metal ions from one side of a membrane to the other.	GO:0046873
path1386	28	GOMF_NADP_BINDING	2.4597138354174035e-4	0.007877064979062483	GO_NADP_BINDING	M18782	http://amigo.geneontology.org/amigo/term/GO:0050661	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with nicotinamide-adenine dinucleotide phosphate, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NADP+, or the reduced form, NADPH.	GO:0050661
path1637	12	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN	2.4654451919927804e-4	0.007877064979062483	GO_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path974	34	GOMF_CLATHRIN_BINDING	2.5041984683549375e-4	0.007981966574874154	GO_CLATHRIN_BINDING	M18189	http://amigo.geneontology.org/amigo/term/GO:0030276	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a clathrin heavy or light chain, the main components of the coat of coated vesicles and coated pits, and which also occurs in synaptic vesicles.	GO:0030276
path425	26	GOMF_PHOSPHOLIPID_TRANSPORTER_ACTIVITY	2.556820959956547e-4	0.008130476293529804	GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY	M18802	http://amigo.geneontology.org/amigo/term/GO:0005548	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester.	GO:0005548
path1271	15	GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING	2.5935414914674503e-4	0.008227839223964556	GO_BHLH_TRANSCRIPTION_FACTOR_BINDING	M17935	http://amigo.geneontology.org/amigo/term/GO:0043425	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any of the basic Helix-Loop-Helix (bHLH) superfamily of transcription factors, important regulatory components in transcriptional networks of many developmental pathways.	GO:0043425
path1455	16	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	2.625630988024265e-4	0.008310087886115192	GO_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path373	18	GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.653984811979467e-4	0.008380155642848603	GO_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18862	http://amigo.geneontology.org/amigo/term/GO:0005310	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of dicarboxylic acids from one side of the membrane to the other. A dicarboxylic acid is an organic acid with two COOH groups.	GO:0005310
path422	8	GOMF_1_PHOSPHATIDYLINOSITOL_BINDING	2.6726356369171235e-4	0.008419329618664572	GO_1_PHOSPHATIDYLINOSITOL_BINDING	M18814	http://amigo.geneontology.org/amigo/term/GO:0005545	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with phosphatidylinositol, any glycophospholipid with its sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol.	GO:0005545
path1460	10	GOMF_LIPASE_ACTIVATOR_ACTIVITY	2.699599323641977e-4	0.008479570728407859	GO_LIPASE_ACTIVATOR_ACTIVITY	M18651	http://amigo.geneontology.org/amigo/term/GO:0060229	EntrezGeneIds	C5	MF	Gene Ontology	GO	Binds to and increases the activity of a lipase, an enzyme that catalyzes of the hydrolysis of a lipid.	GO:0060229
path1318	12	GOMF_SPHINGOLIPID_BINDING	2.706894406920215e-4	0.008479570728407859	GO_SPHINGOLIPID_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path982	26	GOMF_ESTROGEN_RECEPTOR_BINDING	2.7106260676868345e-4	0.008479570728407859	GO_ESTROGEN_RECEPTOR_BINDING	M18031	http://amigo.geneontology.org/amigo/term/GO:0030331	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an estrogen receptor.	GO:0030331
path925	407	GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	2.753920320018248e-4	0.008595064701968243	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING	M18966	http://amigo.geneontology.org/amigo/term/GO:0019904	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a specific domain of a protein.	GO:0019904
path1531	29	GOMF_E_BOX_BINDING	2.8105530824247804e-4	0.008751558947603343	GO_E_BOX_BINDING	M18303	http://amigo.geneontology.org/amigo/term/GO:0070888	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an E-box, a DNA motif with the consensus sequence CANNTG that is found in the promoters of a wide array of genes expressed in neurons, muscle and other tissues.	GO:0070888
path323	154	GOMF_CYTOKINE_RECEPTOR_BINDING	2.8420626938197995e-4	0.008829283279871949	GO_CYTOKINE_RECEPTOR_BINDING	M19185	http://amigo.geneontology.org/amigo/term/GO:0005126	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a cytokine receptor.	GO:0005126
path905	22	GOMF_OXYGEN_BINDING	2.867738610584119e-4	0.008888568696194636	GO_OXYGEN_BINDING	M18619	http://amigo.geneontology.org/amigo/term/GO:0019825	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with oxygen (O2).	GO:0019825
path988	28	GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	2.913361299186726e-4	0.009009265469207661	GO_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1448	11	GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY	2.9330222040255775e-4	0.009049309466575091	GO_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY	M18045	http://amigo.geneontology.org/amigo/term/GO:0052744	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: phosphatidylinositol monophosphate + H2O = phosphatidylinositol + phosphate.	GO:0052744
path1557	4	GOMF_CASPASE_BINDING	2.960495159306144e-4	0.009113218254259772	GO_CASPASE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1583	44	GOMF_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY	3.0040662934696443e-4	0.00922627762674645	GO_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path240	15	GOMF_MAP_KINASE_KINASE_ACTIVITY	3.0323548660294544e-4	0.009286460293836193	GO_MAP_KINASE_KINASE_ACTIVITY	M18962	http://amigo.geneontology.org/amigo/term/GO:0004708	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the concomitant phosphorylation of threonine (T) and tyrosine (Y) residues in a Thr-Glu-Tyr (TEY) thiolester sequence in a MAP kinase (MAPK) substrate.	GO:0004708
path1647	21	GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	3.039035820934378e-4	0.009286460293836193	GO_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path203	31	GOMF_DEOXYRIBONUCLEASE_ACTIVITY	3.0541880347585606e-4	0.009286460293836193	GO_DEOXYRIBONUCLEASE_ACTIVITY	M18666	http://amigo.geneontology.org/amigo/term/GO:0004536	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of ester linkages within deoxyribonucleic acid.	GO:0004536
path692	26	GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	3.0556425184569776e-4	0.009286460293836193	GO_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1238	10	GOMF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_BINDING	3.0580997670291065e-4	0.009286460293836193	GO_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_BINDING	M18893	http://amigo.geneontology.org/amigo/term/GO:0042975	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any of the peroxisome proliferator activated receptors, alpha, beta or gamma.	GO:0042975
path729	2	GOMF_COPPER_CHAPERONE_ACTIVITY	3.071261887543977e-4	0.009305471130150683	GO_COPPER_CHAPERONE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path812	68	GOMF_ISOMERASE_ACTIVITY	3.098344291137174e-4	0.009366478557447294	GO_ISOMERASE_ACTIVITY	M19150	http://amigo.geneontology.org/amigo/term/GO:0016853	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5.	GO:0016853
path837	30	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	3.1465266819789264e-4	0.009479055911489667	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	M18974	http://amigo.geneontology.org/amigo/term/GO:0016903	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of an oxidation-reduction (redox) reaction in which an aldehyde or ketone (oxo) group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor.	GO:0016903
path1265	5	GOMF_LAMININ_1_BINDING	3.149644750466201e-4	0.009479055911489667	GO_LAMININ_1_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1072	4	GOMF_MYOSIN_LIGHT_CHAIN_BINDING	3.17150597033315e-4	0.009523590626301577	GO_MYOSIN_LIGHT_CHAIN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1149	5	GOMF_SIRNA_BINDING	3.2122065778215046e-4	0.009604694203088574	GO_SIRNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1177	1	GOMF_ENONE_REDUCTASE_ACTIVITY	3.212762022997124e-4	0.009604694203088574	GO_ENONE_REDUCTASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1161	50	GOMF_STEROID_HORMONE_RECEPTOR_BINDING	3.2231047588157587e-4	0.009614296538705366	GO_STEROID_HORMONE_RECEPTOR_BINDING	M18714	http://amigo.geneontology.org/amigo/term/GO:0035258	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a steroid hormone receptor.	GO:0035258
path518	20	GOMF_3_5_EXONUCLEASE_ACTIVITY	3.26018770782685e-4	0.009703444589633526	GO_3_5_EXONUCLEASE_ACTIVITY	M18905	http://amigo.geneontology.org/amigo/term/GO:0008408	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end.	GO:0008408
path503	8	GOMF_METHYL_CPG_BINDING	3.2725395968698153e-4	0.009718753874584082	GO_METHYL_CPG_BINDING	M18943	http://amigo.geneontology.org/amigo/term/GO:0008327	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a methylated cytosine/guanine dinucleotide.	GO:0008327
path134	4	GOMF_ADENOSINE_DEAMINASE_ACTIVITY	3.2875974770536407e-4	0.009742014428137416	GO_ADENOSINE_DEAMINASE_ACTIVITY	M18421	http://amigo.geneontology.org/amigo/term/GO:0004000	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: adenosine + H2O = inosine + NH3.	GO:0004000
path1398	313	GOMF_CELL_ADHESION_MOLECULE_BINDING	3.339751302964441e-4	0.009874856924173241	GO_CELL_ADHESION_MOLECULE_BINDING	M19114	http://amigo.geneontology.org/amigo/term/GO:0050839	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a cell adhesion molecule.	GO:0050839
path1502	19	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	3.3527424841252627e-4	0.009891576728672595	GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	M18106	http://amigo.geneontology.org/amigo/term/GO:0070325	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a lipoprotein particle receptor.	GO:0070325
path1458	182	GOMF_MOLECULAR_ADAPTOR_ACTIVITY	3.360678098428327e-4	0.009893340677707928	GO_MOLECULAR_ADAPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path533	4	GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	3.394455564812521e-4	0.009971005802102665	GO_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1433	13	GOMF_MISFOLDED_PROTEIN_BINDING	3.41240146785521e-4	0.009998667384294883	GO_MISFOLDED_PROTEIN_BINDING	M19033	http://amigo.geneontology.org/amigo/term/GO:0051787	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a misfolded protein.	GO:0051787
path1207	182	GOMF_PEPTIDE_BINDING	3.4283318275956623e-4	0.009998667384294883	GO_PEPTIDE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1597	68	GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	3.428524266225122e-4	0.009998667384294883	GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path583	76	GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.4335358461736235e-4	0.009998667384294883	GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18544	http://amigo.geneontology.org/amigo/term/GO:0015085	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of calcium (Ca) ions from one side of a membrane to the other.	GO:0015085
path951	13	GOMF_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.451641856286543e-4	0.010028108438918902	GO_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18872	http://amigo.geneontology.org/amigo/term/GO:0022884	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of a macromolecule from one side of the membrane to the other.	GO:0022884
path556	78	GOMF_ELECTRON_TRANSFER_ACTIVITY	3.458521245288148e-4	0.010028108438918902	GO_ELECTRON_TRANSFER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path512	3	GOMF_THIOREDOXIN_PEROXIDASE_ACTIVITY	3.4699885516123875e-4	0.010039767414008062	GO_THIOREDOXIN_PEROXIDASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path120	123	GOMF_GTPASE_ACTIVITY	3.514439544895625e-4	0.010129325457750497	GO_GTPASE_ACTIVITY	M17896	http://amigo.geneontology.org/amigo/term/GO:0003924	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: GTP + H2O = GDP + phosphate.	GO:0003924
path1606	5	GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	3.5159674985465854e-4	0.010129325457750497	GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path824	15	GOMF_ACID_THIOL_LIGASE_ACTIVITY	3.5358710474119417e-4	0.010157376992585215	GO_ACID_THIOL_LIGASE_ACTIVITY	M19175	http://amigo.geneontology.org/amigo/term/GO:0016878	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the joining of an acid and a thiol via a carbon-sulfur bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate.	GO:0016878
path1120	18	GOMF_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY	3.548305073303528e-4	0.010157376992585215	GO_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY	M18531	http://amigo.geneontology.org/amigo/term/GO:0034212	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the acetylation of an amino acid residue of a peptide or protein, according to the reaction: acetyl-CoA + peptide = CoA + N-acetylpeptide.	GO:0034212
path1475	18	GOMF_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY	3.548305073303528e-4	0.010157376992585215	GO_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path654	11	GOMF_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	3.5657409718212294e-4	0.01018566337795892	GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1304	11	GOMF_GAMMA_CATENIN_BINDING	3.574333559578515e-4	0.010188622340121732	GO_GAMMA_CATENIN_BINDING	M19061	http://amigo.geneontology.org/amigo/term/GO:0045295	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with the gamma subunit of the catenin complex.	GO:0045295
path447	4	GOMF_UBIQUINOL_CYTOCHROME_C_REDUCTASE_ACTIVITY	3.5959592841408296e-4	0.010228641339834834	GO_UBIQUINOL_CYTOCHROME_C_REDUCTASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1480	8	GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	3.6192601387989316e-4	0.010273246684526565	GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	M19143	http://amigo.geneontology.org/amigo/term/GO:0070001	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which a water molecule bound by the side chains of aspartic residues at the active center acts as a nucleophile.	GO:0070001
path846	42	GOMF_MYOSIN_BINDING	3.6671912296066286e-4	0.010387430503536809	GO_MYOSIN_BINDING	M18958	http://amigo.geneontology.org/amigo/term/GO:0017022	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with any part of a myosin complex; myosins are any of a superfamily of molecular motor proteins that bind to actin and use the energy of ATP hydrolysis to generate force and movement along actin filaments.	GO:0017022
path529	3	GOMF_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY	3.682143973590377e-4	0.010407919228345703	GO_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path375	86	GOMF_LIPID_TRANSPORTER_ACTIVITY	3.7638072199576244e-4	0.010616491124160654	GO_LIPID_TRANSPORTER_ACTIVITY	M17918	http://amigo.geneontology.org/amigo/term/GO:0005319	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the directed movement of lipids into, out of or within a cell, or between cells.	GO:0005319
path736	26	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	3.7911342167836626e-4	0.010671247019428579	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	M17880	http://amigo.geneontology.org/amigo/term/GO:0016620	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of an oxidation-reduction (redox) reaction in which an aldehyde or ketone (oxo) group acts as a hydrogen or electron donor and reduces NAD or NADP.	GO:0016620
path491	31	GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY	3.807694907606969e-4	0.010695533008891858	GO_PROTEIN_METHYLTRANSFERASE_ACTIVITY	M18389	http://amigo.geneontology.org/amigo/term/GO:0008276	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a methyl group (CH3-) to a protein.	GO:0008276
path361	28	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	3.815656824298998e-4	0.01069561491217683	GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	M19157	http://amigo.geneontology.org/amigo/term/GO:0005245	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transmembrane transfer of a calcium ion by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded.	GO:0005245
path994	25	GOMF_HSP70_PROTEIN_BINDING	3.834959483689935e-4	0.010727419602299134	GO_HSP70_PROTEIN_BINDING	M18826	http://amigo.geneontology.org/amigo/term/GO:0030544	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with Hsp70 proteins, any of a group of heat shock proteins around 70kDa in size.	GO:0030544
path315	4	GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING	3.8520247625115235e-4	0.010745309660852149	GO_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1076	7	GOMF_BILE_ACID_BINDING	3.871045778638852e-4	0.010745309660852149	GO_BILE_ACID_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path758	28	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	3.8766942721707215e-4	0.010745309660852149	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	M19163	http://amigo.geneontology.org/amigo/term/GO:0016709	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from NADH or NADPH and one other donor, and one atom of oxygen is incorporated into one donor.	GO:0016709
path652	14	GOMF_ANION_SODIUM_SYMPORTER_ACTIVITY	3.8828588860177727e-4	0.010745309660852149	GO_ANION_SODIUM_SYMPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
