pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path435	40	GOCC_BRUSH_BORDER_MEMBRANE	0.16604565449769762	1	GO_BRUSH_BORDER_MEMBRANE	M17764	http://amigo.geneontology.org/amigo/term/GO:0031526	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the plasma membrane surrounding the brush border.	GO:0031526
path265	10	GOCC_MYOSIN_II_COMPLEX	0.16616996227839537	1	GO_MYOSIN_II_COMPLEX	M17709	http://amigo.geneontology.org/amigo/term/GO:0016460	EntrezGeneIds	C5	CC	Gene Ontology	GO	A myosin complex containing two class II myosin heavy chains, two myosin essential light chains and two myosin regulatory light chains. Also known as classical myosin or conventional myosin, the myosin II class includes the major muscle myosin of vertebrate and invertebrate muscle, and is characterized by alpha-helical coiled coil tails that self assemble to form a variety of filament structures.	GO:0016460
path360	4	GOCC_MRE11_COMPLEX	0.1662117435729274	1	GO_MRE11_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path291	99	GOCC_OUTER_MEMBRANE	0.16871922473693945	1	GO_OUTER_MEMBRANE	M17586	http://amigo.geneontology.org/amigo/term/GO:0019867	EntrezGeneIds	C5	CC	Gene Ontology	GO	The external membrane of Gram-negative bacteria or certain organelles such as mitochondria and chloroplasts; freely permeable to most ions and metabolites.	GO:0019867
path234	10	GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	0.16897501658873476	1	GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	M17087	http://amigo.geneontology.org/amigo/term/GO:0008540	EntrezGeneIds	C5	CC	Gene Ontology	GO	The subcomplex of the proteasome regulatory particle that directly associates with the proteasome core complex.	GO:0008540
path690	5	GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	0.16941653385274968	1	GO_RESPIRATORY_CHAIN_COMPLEX_IV	NA	NA	NA	NA	NA	NA	NA	NA	NA
path400	51	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	0.1710008935770373	1	GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	M17565	http://amigo.geneontology.org/amigo/term/GO:0031234	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to its cytoplasmic surface, but not integrated into the hydrophobic region.	GO:0031234
path108	31	GOCC_REPLICATION_FORK	0.17100514440276623	1	GO_REPLICATION_FORK	M17553	http://amigo.geneontology.org/amigo/term/GO:0005657	EntrezGeneIds	C5	CC	Gene Ontology	GO	The Y-shaped region of a replicating DNA molecule, resulting from the separation of the DNA strands and in which the synthesis of new strands takes place. Also includes associated protein complexes.	GO:0005657
path689	8	GOCC_RESPIRATORY_CHAIN_COMPLEX_III	0.17195284503289276	1	GO_RESPIRATORY_CHAIN_COMPLEX_III	NA	NA	NA	NA	NA	NA	NA	NA	NA
path869	19	GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE	0.17362823504620215	1	GO_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path29	5	GOCC_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX	0.17509884865601086	1	GO_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path454	18	GOCC_FILAMENTOUS_ACTIN	0.17605880532230492	1	GO_FILAMENTOUS_ACTIN	M17803	http://amigo.geneontology.org/amigo/term/GO:0031941	EntrezGeneIds	C5	CC	Gene Ontology	GO	A two-stranded helical polymer of the protein actin.	GO:0031941
path492	5	GOCC_SMN_COMPLEX	0.17721822739618376	1	GO_SMN_COMPLEX	M17107	http://amigo.geneontology.org/amigo/term/GO:0032797	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that contains the survival motor neuron (SMN) protein and at least eight additional integral components, including the Gemin2-8 and Unrip proteins; the complex is found in the cytoplasm and in nuclear Gems, and is involved in spliceosomal snRNP assembly in the cytoplasm and in pre-mRNA splicing in the nucleus.	GO:0032797
path295	22	GOCC_PROTEASOME_ACCESSORY_COMPLEX	0.17906086160357396	1	GO_PROTEASOME_ACCESSORY_COMPLEX	M17780	http://amigo.geneontology.org/amigo/term/GO:0022624	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex, that caps one or both ends of the proteasome core complex and regulates entry into, or exit from, the proteasome core complex.	GO:0022624
path92	5	GOCC_FIBRINOGEN_COMPLEX	0.1793650348517288	1	GO_FIBRINOGEN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path955	20	GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	0.17975950155275425	1	GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	M17054	http://amigo.geneontology.org/amigo/term/GO:1902562	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex which is capable of H4 histone acetyltransferase activity.	GO:1902562
path809	4	GOCC_AIM2_INFLAMMASOME_COMPLEX	0.18115878922590065	1	GO_AIM2_INFLAMMASOME_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path867	2	GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	0.18121443508105983	1	GO_PHOTORECEPTOR_RIBBON_SYNAPSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path908	6	GOCC_NEURONAL_DENSE_CORE_VESICLE	0.18805534361329915	1	GO_NEURONAL_DENSE_CORE_VESICLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path953	732	GOCC_CATALYTIC_COMPLEX	0.18852455572999496	1	GO_CATALYTIC_COMPLEX	M17467	http://amigo.geneontology.org/amigo/term/GO:1902494	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex which is capable of catalytic activity.	GO:1902494
path189	8	GOCC_MUSCLE_MYOSIN_COMPLEX	0.18930938149771465	1	GO_MUSCLE_MYOSIN_COMPLEX	M17009	http://amigo.geneontology.org/amigo/term/GO:0005859	EntrezGeneIds	C5	CC	Gene Ontology	GO	A filament of myosin found in a muscle cell of any type.	GO:0005859
path865	10	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	0.18996158188025355	1	GO_COMPLEX_OF_COLLAGEN_TRIMERS	M17310	http://amigo.geneontology.org/amigo/term/GO:0098644	EntrezGeneIds	C5	CC	Gene Ontology	GO	A complex of collagen trimers such as a fibril or collagen network.	GO:0098644
path220	2	GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	0.19012632706993773	1	GO_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path307	2	GOCC_MITOCHONDRIAL_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	0.19012632706993773	1	GO_MITOCHONDRIAL_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path981	23	GOCC_DNA_REPAIR_COMPLEX	0.19110014121619215	1	GO_DNA_REPAIR_COMPLEX	M17380	http://amigo.geneontology.org/amigo/term/GO:1990391	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex involved in DNA repair processes including direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.	GO:1990391
path143	24	GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	0.19280177646943658	1	GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path838	6	GOCC_GEMINI_OF_COILED_BODIES	0.1929922670269323	1	GO_GEMINI_OF_COILED_BODIES	M17140	http://amigo.geneontology.org/amigo/term/GO:0097504	EntrezGeneIds	C5	CC	Gene Ontology	GO	Nuclear bodies frequently found near or associated with Cajal bodies (also called coiled bodies or CBs). Gemini of coiled bodies, or 'gems', are similar in size and shape to CBs, and often indistinguishable under the microscope. Unlike CBs, gems do not contain small nuclear ribonucleoproteins (snRNPs); they contain a protein called survivor of motor neurons (SMN) whose function relates to snRNP biogenesis. Gems are believed to assist CBs in snRNP biogenesis, and to play a role in the etiology of spinal muscular atrophy (SMA).	GO:0097504
path929	9	GOCC_POSTSYNAPTIC_CYTOSOL	0.19515281728947417	1	GO_POSTSYNAPTIC_CYTOSOL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path216	9	GOCC_CONNEXIN_COMPLEX	0.19546756391747566	1	GO_CONNEXIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path57	44	GOCC_P_BODY	0.19556979620717668	1	GO_P_BODY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path139	2	GOCC_MITOCHONDRIAL_OUTER_MEMBRANE_TRANSLOCASE_COMPLEX	0.1958614697880184	1	GO_MITOCHONDRIAL_OUTER_MEMBRANE_TRANSLOCASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path846	5	GOCC_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	0.19635155887706027	1	GO_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path582	4	GOCC_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	0.1965227214276195	1	GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path412	21	GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	0.19717573436325353	1	GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	M17576	http://amigo.geneontology.org/amigo/term/GO:0031304	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of the mitochondrial inner membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane.	GO:0031304
path377	8	GOCC_NUCLEAR_PORE_OUTER_RING	0.19983981585698332	1	GO_NUCLEAR_PORE_OUTER_RING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path911	29	GOCC_VESICLE_TETHERING_COMPLEX	0.20061353055306919	1	GO_VESICLE_TETHERING_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path158	18	GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	0.20074958571241194	1	GO_SMOOTH_ENDOPLASMIC_RETICULUM	M17440	http://amigo.geneontology.org/amigo/term/GO:0005790	EntrezGeneIds	C5	CC	Gene Ontology	GO	The smooth endoplasmic reticulum (smooth ER or SER) has no ribosomes attached to it. The smooth ER is the recipient of the proteins synthesized in the rough ER. Those proteins to be exported are passed to the Golgi complex, the resident proteins are returned to the rough ER and the lysosomal proteins after phosphorylation of their mannose residues are passed to the lysosomes. Glycosylation of the glycoproteins also continues. The smooth ER is the site of synthesis of lipids, including the phospholipids. The membranes of the smooth ER also contain enzymes that catalyze a series of reactions to detoxify both lipid-soluble drugs and harmful products of metabolism. Large quantities of certain compounds such as phenobarbital cause an increase in the amount of the smooth ER.	GO:0005790
path101	28	GOCC_NUCLEAR_INNER_MEMBRANE	0.2013169312453763	1	GO_NUCLEAR_INNER_MEMBRANE	M17443	http://amigo.geneontology.org/amigo/term/GO:0005637	EntrezGeneIds	C5	CC	Gene Ontology	GO	The inner, i.e. lumen-facing, lipid bilayer of the nuclear envelope.	GO:0005637
path532	43	GOCC_CENTRIOLAR_SATELLITE	0.2014208970333954	1	GO_CENTRIOLAR_SATELLITE	M17813	http://amigo.geneontology.org/amigo/term/GO:0034451	EntrezGeneIds	C5	CC	Gene Ontology	GO	A small (70-100 nm) cytoplasmic granule that contains a number of centrosomal proteins; centriolar satellites traffic toward microtubule minus ends and are enriched near the centrosome.	GO:0034451
path834	3	GOCC_ASTROCYTE_END_FOOT	0.20292947331159628	1	GO_ASTROCYTE_END_FOOT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path229	23	GOCC_COP9_SIGNALOSOME	0.2036581512451108	1	GO_COP9_SIGNALOSOME	M17460	http://amigo.geneontology.org/amigo/term/GO:0008180	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome.	GO:0008180
path415	20	GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	0.20445908515459568	1	GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	M17367	http://amigo.geneontology.org/amigo/term/GO:0031312	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of an organelle membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.	GO:0031312
path83	2	GOCC_INNER_ACROSOMAL_MEMBRANE	0.2073704273390126	1	GO_INNER_ACROSOMAL_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path19	5	GOCC_COMMITMENT_COMPLEX	0.2083137055781979	1	GO_COMMITMENT_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path750	4	GOCC_CORE_MEDIATOR_COMPLEX	0.21151717068004353	1	GO_CORE_MEDIATOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path966	3	GOCC_ENDODEOXYRIBONUCLEASE_COMPLEX	0.2121317100239361	1	GO_ENDODEOXYRIBONUCLEASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path539	20	GOCC_SODIUM_CHANNEL_COMPLEX	0.213287964470017	1	GO_SODIUM_CHANNEL_COMPLEX	M17205	http://amigo.geneontology.org/amigo/term/GO:0034706	EntrezGeneIds	C5	CC	Gene Ontology	GO	An ion channel complex through which sodium ions pass.	GO:0034706
path792	2	GOCC_U2AF_COMPLEX	0.2143346226733703	1	GO_U2AF_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path309	28	GOCC_CLATHRIN_COAT	0.2144636951273991	1	GO_CLATHRIN_COAT	M17185	http://amigo.geneontology.org/amigo/term/GO:0030118	EntrezGeneIds	C5	CC	Gene Ontology	GO	A membrane coat found on coated pits and some coated vesicles; consists of polymerized clathrin triskelions, each comprising three clathrin heavy chains and three clathrin light chains, linked to the membrane via one of the AP adaptor complexes.	GO:0030118
path301	4	GOCC_CCR4_NOT_CORE_COMPLEX	0.2146701979231253	1	GO_CCR4_NOT_CORE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path81	6	GOCC_FEMALE_PRONUCLEUS	0.2178309816499404	1	GO_FEMALE_PRONUCLEUS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path494	100	GOCC_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	0.21824367270389658	1	GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path702	2	GOCC_HOLLIDAY_JUNCTION_RESOLVASE_COMPLEX	0.21989881932133393	1	GO_HOLLIDAY_JUNCTION_RESOLVASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path682	4	GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	0.22235639943804286	1	GO_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path408	6	GOCC_DNA_REPLICATION_PREINITIATION_COMPLEX	0.22238390466335153	1	GO_DNA_REPLICATION_PREINITIATION_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path763	6	GOCC_CMG_COMPLEX	0.22238390466335153	1	GO_CMG_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path839	5	GOCC_CARDIAC_MYOFIBRIL	0.22278321786778987	1	GO_CARDIAC_MYOFIBRIL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path192	10	GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	0.22280768724821085	1	GO_CYTOPLASMIC_DYNEIN_COMPLEX	M17475	http://amigo.geneontology.org/amigo/term/GO:0005868	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any dynein complex with a homodimeric dynein heavy chain core that catalyzes movement along a microtubule. Cytoplasmic dynein complexes participate in many cytoplasmic transport activities in eukaryotes, such as mRNA localization, intermediate filament transport, nuclear envelope breakdown, apoptosis, transport of centrosomal proteins, mitotic spindle assembly, virus transport, kinetochore functions, and movement of signaling and spindle checkpoint proteins. Some complexes participate in intraflagellar transport. Subunits associated with the dynein heavy chain mediate association between dynein heavy chain and cargoes, and may include light chains and light intermediate chains.	GO:0005868
path831	5	GOCC_SORTING_ENDOSOME	0.22468717417942177	1	GO_SORTING_ENDOSOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path130	848	GOCC_CHROMOSOME	0.22480862039079286	1	GO_CHROMOSOME	M16989	http://amigo.geneontology.org/amigo/term/GO:0005694	EntrezGeneIds	C5	CC	Gene Ontology	GO	A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information.	GO:0005694
path548	41	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	0.22498964801323595	1	GO_HISTONE_METHYLTRANSFERASE_COMPLEX	M17390	http://amigo.geneontology.org/amigo/term/GO:0035097	EntrezGeneIds	C5	CC	Gene Ontology	GO	A multimeric complex that is able to catalyze the addition of methyl groups to histone proteins.	GO:0035097
path308	49	GOCC_MEMBRANE_COAT	0.22774740294025372	1	GO_MEMBRANE_COAT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path513	3	GOCC_CORVET_COMPLEX	0.22782380941567282	1	GO_CORVET_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path895	3	GOCC_POSTSYNAPTIC_ACTIN_CYTOSKELETON	0.22894644387896748	1	GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON	NA	NA	NA	NA	NA	NA	NA	NA	NA
path138	334	GOCC_MITOCHONDRIAL_ENVELOPE	0.2291552464510725	1	GO_MITOCHONDRIAL_ENVELOPE	M17738	http://amigo.geneontology.org/amigo/term/GO:0005740	EntrezGeneIds	C5	CC	Gene Ontology	GO	The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space.	GO:0005740
path104	5	GOCC_ANNULATE_LAMELLAE	0.23009412548476935	1	GO_ANNULATE_LAMELLAE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path136	7	GOCC_RNA_POLYMERASE_I_COMPLEX	0.233321979422921	1	GO_RNA_POLYMERASE_I_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path932	4	GOCC_POSTSYNAPTIC_CYTOSKELETON	0.23430598365469069	1	GO_POSTSYNAPTIC_CYTOSKELETON	NA	NA	NA	NA	NA	NA	NA	NA	NA
path346	22	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	0.2344805488081929	1	GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	M17741	http://amigo.geneontology.org/amigo/term/GO:0030669	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a clathrin-coated endocytic vesicle.	GO:0030669
path185	5	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	0.23563790544079602	1	GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path640	4	GOCC_CYTOLYTIC_GRANULE	0.23613148610299403	1	GO_CYTOLYTIC_GRANULE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path530	2	GOCC_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME	0.23695978099232604	1	GO_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path754	8	GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE	0.2384845033398142	1	GO_ENDOPLASMIC_RETICULUM_EXIT_SITE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path52	4	GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX	0.23869569723915118	1	GO_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path734	5	GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX	0.23897681684328292	1	GO_NONHOMOLOGOUS_END_JOINING_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path935	118	GOCC_FICOLIN_1_RICH_GRANULE	0.2399297775507467	1	GO_FICOLIN_1_RICH_GRANULE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path715	2	GOCC_STEREOCILIUM_MEMBRANE	0.2410018847790963	1	GO_STEREOCILIUM_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path258	7	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	0.24107055154476353	1	GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path595	100	GOCC_SPECIFIC_GRANULE	0.24129546791834	1	GO_SPECIFIC_GRANULE	M17358	http://amigo.geneontology.org/amigo/term/GO:0042581	EntrezGeneIds	C5	CC	Gene Ontology	GO	Granule with a membranous, tubular internal structure, found primarily in mature neutrophil cells. Most are released into the extracellular fluid. Specific granules contain lactoferrin, lysozyme, vitamin B12 binding protein and elastase.	GO:0042581
path752	4	GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX	0.24154756884593792	1	GO_CRD_MEDIATED_MRNA_STABILITY_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path250	261	GOCC_ACTIN_CYTOSKELETON	0.24462696393021705	1	GO_ACTIN_CYTOSKELETON	M17091	http://amigo.geneontology.org/amigo/term/GO:0015629	EntrezGeneIds	C5	CC	Gene Ontology	GO	The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes.	GO:0015629
path692	34	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	0.2449223924702688	1	GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE	M17327	http://amigo.geneontology.org/amigo/term/GO:0045334	EntrezGeneIds	C5	CC	Gene Ontology	GO	A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance.	GO:0045334
path823	5	GOCC_LEWY_BODY	0.24524878462260052	1	GO_LEWY_BODY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path297	64	GOCC_CYTOSOLIC_RIBOSOME	0.24546455632691086	1	GO_CYTOSOLIC_RIBOSOME	M17781	http://amigo.geneontology.org/amigo/term/GO:0022626	EntrezGeneIds	C5	CC	Gene Ontology	GO	A ribosome located in the cytosol.	GO:0022626
path112	11	GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	0.2455260386483121	1	GO_RNA_POLYMERASE_II_CORE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path816	1	GOCC_R2TP_COMPLEX	0.24861299009329152	1	GO_R2TP_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path74	101	GOCC_RUFFLE	0.24884175162251768	1	GO_RUFFLE	M17686	http://amigo.geneontology.org/amigo/term/GO:0001726	EntrezGeneIds	C5	CC	Gene Ontology	GO	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork.	GO:0001726
path706	17	GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	0.24928026087939775	1	GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path717	8	GOCC_CLATHRIN_SCULPTED_VESICLE	0.2513699487823977	1	GO_CLATHRIN_SCULPTED_VESICLE	M16978	http://amigo.geneontology.org/amigo/term/GO:0060198	EntrezGeneIds	C5	CC	Gene Ontology	GO	A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release.	GO:0060198
path785	5	GOCC_NLRP3_INFLAMMASOME_COMPLEX	0.2530517577371803	1	GO_NLRP3_INFLAMMASOME_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path11	8	GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX	0.2535839150298668	1	GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX	M17051	http://amigo.geneontology.org/amigo/term/GO:0000153	EntrezGeneIds	C5	CC	Gene Ontology	GO	A ubiquitin ligase complex found in the cytoplasm.	GO:0000153
path598	4	GOCC_CHROMAFFIN_GRANULE_MEMBRANE	0.2553229380062058	1	GO_CHROMAFFIN_GRANULE_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path205	24	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	0.2559268342013599	1	GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	M17010	http://amigo.geneontology.org/amigo/term/GO:0005891	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that forms a transmembrane channel through which calcium ions may pass in response to changes in membrane potential.	GO:0005891
path347	38	GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	0.25625482133504496	1	GO_PHAGOCYTIC_VESICLE_MEMBRANE	M17608	http://amigo.geneontology.org/amigo/term/GO:0030670	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a phagocytic vesicle.	GO:0030670
path560	1	GOCC_MON1_CCZ1_COMPLEX	0.25720802751523897	1	GO_MON1_CCZ1_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path445	5	GOCC_HAPTOGLOBIN_HEMOGLOBIN_COMPLEX	0.2572957069229329	1	GO_HAPTOGLOBIN_HEMOGLOBIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path893	114	GOCC_ACTIN_BASED_CELL_PROJECTION	0.2575099104701433	1	GO_ACTIN_BASED_CELL_PROJECTION	M17655	http://amigo.geneontology.org/amigo/term/GO:0098858	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cell projection supported by an assembly of actin filaments, and which lacks microtubules.	GO:0098858
path281	38	GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	0.2604625471241393	1	GO_TRANSCRIPTION_REPRESSOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path137	719	GOCC_MITOCHONDRION	0.2615889732300372	1	GO_MITOCHONDRION	M17490	http://amigo.geneontology.org/amigo/term/GO:0005739	EntrezGeneIds	C5	CC	Gene Ontology	GO	A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration.	GO:0005739
path45	12	GOCC_SEX_CHROMOSOME	0.2618457264680217	1	GO_SEX_CHROMOSOME	M17147	http://amigo.geneontology.org/amigo/term/GO:0000803	EntrezGeneIds	C5	CC	Gene Ontology	GO	A chromosome involved in sex determination.	GO:0000803
