pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path825	2	GOCC_TUBULAR_ENDOSOME	8.705667121733368e-5	0.0033107296941839058	GO_TUBULAR_ENDOSOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path649	342	GOCC_CELL_BODY	8.743683509609867e-5	0.0033107296941839058	GO_CELL_BODY	M17635	http://amigo.geneontology.org/amigo/term/GO:0044297	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections.	GO:0044297
path236	3	GOCC_EPSILON_DNA_POLYMERASE_COMPLEX	8.774514362896893e-5	0.0033107296941839058	GO_EPSILON_DNA_POLYMERASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path19	5	GOCC_COMMITMENT_COMPLEX	8.86472930437605e-5	0.003327527798851053	GO_COMMITMENT_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path48	9	GOCC_SWR1_COMPLEX	8.982895720434038e-5	0.0033545918739744133	GO_SWR1_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path393	966	GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	9.103850529876816e-5	0.003372586047805737	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	M17166	http://amigo.geneontology.org/amigo/term/GO:0031226	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane.	GO:0031226
path154	880	GOCC_ENDOPLASMIC_RETICULUM	9.123706821244598e-5	0.003372586047805737	GO_ENDOPLASMIC_RETICULUM	M17743	http://amigo.geneontology.org/amigo/term/GO:0005783	EntrezGeneIds	C5	CC	Gene Ontology	GO	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached).	GO:0005783
path737	51	GOCC_RESPIRASOME	9.397907461492744e-5	0.0034563993750404243	GO_RESPIRASOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path286	26	GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX	9.488968254788726e-5	0.0034616469009812107	GO_SCF_UBIQUITIN_LIGASE_COMPLEX	M17110	http://amigo.geneontology.org/amigo/term/GO:0019005	EntrezGeneIds	C5	CC	Gene Ontology	GO	A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1).	GO:0019005
path459	796	GOCC_ORGANELLE_SUBCOMPARTMENT	9.507247899085086e-5	0.0034616469009812107	GO_ORGANELLE_SUBCOMPARTMENT	M17833	http://amigo.geneontology.org/amigo/term/GO:0031984	EntrezGeneIds	C5	CC	Gene Ontology	GO	A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle.	GO:0031984
path112	11	GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	1.0303101262721371e-4	0.00371880326438198	GO_RNA_POLYMERASE_II_CORE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path673	9	GOCC_PRONUCLEUS	1.0315650726106287e-4	0.00371880326438198	GO_PRONUCLEUS	M17231	http://amigo.geneontology.org/amigo/term/GO:0045120	EntrezGeneIds	C5	CC	Gene Ontology	GO	The nucleus of either the ovum or the spermatozoon following fertilization. Thus, in the fertilized ovum, there are two pronuclei, one originating from the ovum, the other from the spermatozoon that brought about fertilization; they approach each other, but do not fuse until just before the first cleavage, when each pronucleus loses its membrane to release its contents.	GO:0045120
path124	58	GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	1.0487291874076722e-4	0.0037620560443850193	GO_U2_TYPE_SPLICEOSOMAL_COMPLEX	M17071	http://amigo.geneontology.org/amigo/term/GO:0005684	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron that has canonical consensus sequences near the 5' and 3' ends.	GO:0005684
path888	44	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	1.063910123738489e-4	0.0037978054896250263	GO_POSTSYNAPTIC_DENSITY_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path877	618	GOCC_MEMBRANE_PROTEIN_COMPLEX	1.0744293769317245e-4	0.003799701702726575	GO_MEMBRANE_PROTEIN_COMPLEX	M17519	http://amigo.geneontology.org/amigo/term/GO:0098796	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any protein complex that is part of a membrane.	GO:0098796
path235	7	GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	1.083394901269613e-4	0.003799701702726575	GO_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path933	57	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	1.0904628651824369e-4	0.003799701702726575	GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path580	485	GOCC_SOMATODENDRITIC_COMPARTMENT	1.0939111412567877e-4	0.003799701702726575	GO_SOMATODENDRITIC_COMPARTMENT	M17678	http://amigo.geneontology.org/amigo/term/GO:0036477	EntrezGeneIds	C5	CC	Gene Ontology	GO	The region of a neuron that includes the cell body (cell soma) and the dendrite, but excludes the axon.	GO:0036477
path433	56	GOCC_MOTILE_CILIUM	1.0943130128882496e-4	0.003799701702726575	GO_MOTILE_CILIUM	M17253	http://amigo.geneontology.org/amigo/term/GO:0031514	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cilium which has a variable arrangement of axonemal microtubules, contains molecular motors, and beats with a characteristic whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface. Motile cilia are typically found in multiple copies on epithelial cells that line the lumenal ducts of various tissues. Motile cilia may also function as sensory organelles.	GO:0031514
path657	13	GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	1.0957484231325127e-4	0.003799701702726575	GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	M17616	http://amigo.geneontology.org/amigo/term/GO:0044322	EntrezGeneIds	C5	CC	Gene Ontology	GO	A subcompartment of the endoplasmic reticulum in which proteins with improper or incorrect folding accumulate. Enzymes in this compartment direct proteins with major folding problems to translocation to the cytosol and degradation, and proteins with minor folding problems to the ER, to interact with chaperon proteins.	GO:0044322
path976	66	GOCC_OXIDOREDUCTASE_COMPLEX	1.105050690125533e-4	0.0038137980179160065	GO_OXIDOREDUCTASE_COMPLEX	M17048	http://amigo.geneontology.org/amigo/term/GO:1990204	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any protein complex that possesses oxidoreductase activity.	GO:1990204
path586	497	GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1.1104895615178428e-4	0.003814490727459523	GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	M17522	http://amigo.geneontology.org/amigo/term/GO:0042175	EntrezGeneIds	C5	CC	Gene Ontology	GO	The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane.	GO:0042175
path917	435	GOCC_SUPRAMOLECULAR_POLYMER	1.120268306724018e-4	0.0038300142519794747	GO_SUPRAMOLECULAR_POLYMER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path202	61	GOCC_ACTIN_FILAMENT	1.1442663137881604e-4	0.0038937788641233945	GO_ACTIN_FILAMENT	M17725	http://amigo.geneontology.org/amigo/term/GO:0005884	EntrezGeneIds	C5	CC	Gene Ontology	GO	A filamentous structure formed of a two-stranded helical polymer of the protein actin and associated proteins. Actin filaments are a major component of the contractile apparatus of skeletal muscle and the microfilaments of the cytoskeleton of eukaryotic cells. The filaments, comprising polymerized globular actin molecules, appear as flexible structures with a diameter of 5-9 nm. They are organized into a variety of linear bundles, two-dimensional networks, and three dimensional gels. In the cytoskeleton they are most highly concentrated in the cortex of the cell just beneath the plasma membrane.	GO:0005884
path829	12	GOCC_APICAL_DENDRITE	1.1508849872587092e-4	0.0038980859331036346	GO_APICAL_DENDRITE	M17282	http://amigo.geneontology.org/amigo/term/GO:0097440	EntrezGeneIds	C5	CC	Gene Ontology	GO	A dendrite that emerges near the apical pole of a neuron. In bipolar neurons, apical dendrites are located on the opposite side of the soma from the axon.	GO:0097440
path38	31	GOCC_HETEROCHROMATIN	1.2285474900712988e-4	0.004132875217964706	GO_HETEROCHROMATIN	M17538	http://amigo.geneontology.org/amigo/term/GO:0000792	EntrezGeneIds	C5	CC	Gene Ontology	GO	A compact and highly condensed form of chromatin.	GO:0000792
path324	119	GOCC_CLATHRIN_COATED_VESICLE	1.2315557691892708e-4	0.004132875217964706	GO_CLATHRIN_COATED_VESICLE	M17190	http://amigo.geneontology.org/amigo/term/GO:0030136	EntrezGeneIds	C5	CC	Gene Ontology	GO	A vesicle with a coat formed of clathrin connected to the membrane via one of the clathrin adaptor complexes.	GO:0030136
path341	102	GOCC_COATED_VESICLE_MEMBRANE	1.2524626889592026e-4	0.004183755028003951	GO_COATED_VESICLE_MEMBRANE	M17439	http://amigo.geneontology.org/amigo/term/GO:0030662	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a coated vesicle.	GO:0030662
path717	8	GOCC_CLATHRIN_SCULPTED_VESICLE	1.266182936028512e-4	0.0042102732751321615	GO_CLATHRIN_SCULPTED_VESICLE	M16978	http://amigo.geneontology.org/amigo/term/GO:0060198	EntrezGeneIds	C5	CC	Gene Ontology	GO	A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release.	GO:0060198
path323	164	GOCC_COATED_VESICLE	1.2844951106659336e-4	0.004251749981946209	GO_COATED_VESICLE	M17662	http://amigo.geneontology.org/amigo/term/GO:0030135	EntrezGeneIds	C5	CC	Gene Ontology	GO	Small membrane-bounded organelle formed by pinching off of a coated region of membrane. Some coats are made of clathrin, whereas others are made from other proteins.	GO:0030135
path41	2	GOCC_CONDENSIN_COMPLEX	1.3001764866257497e-4	0.004284182647688251	GO_CONDENSIN_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path371	29	GOCC_NADH_DEHYDROGENASE_COMPLEX	1.320017179893557e-4	0.004317172632756785	GO_NADH_DEHYDROGENASE_COMPLEX	M17543	http://amigo.geneontology.org/amigo/term/GO:0030964	EntrezGeneIds	C5	CC	Gene Ontology	GO	An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone.	GO:0030964
path563	127	GOCC_RIBONUCLEOPROTEIN_GRANULE	1.3228235542981766e-4	0.004317172632756785	GO_RIBONUCLEOPROTEIN_GRANULE	M17325	http://amigo.geneontology.org/amigo/term/GO:0035770	EntrezGeneIds	C5	CC	Gene Ontology	GO	A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions.	GO:0035770
path34	76	GOCC_CHROMOSOME_TELOMERIC_REGION	1.3279737480696282e-4	0.004317172632756785	GO_CHROMOSOME_TELOMERIC_REGION	M17650	http://amigo.geneontology.org/amigo/term/GO:0000781	EntrezGeneIds	C5	CC	Gene Ontology	GO	The terminal region of a linear chromosome that includes the telomeric DNA repeats and associated proteins.	GO:0000781
path963	80	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	1.3432379818237284e-4	0.00434738787026576	GO_FICOLIN_1_RICH_GRANULE_LUMEN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path553	12	GOCC_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN	1.387316856063981e-4	0.00447018161194554	GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN	M17525	http://amigo.geneontology.org/amigo/term/GO:0035327	EntrezGeneIds	C5	CC	Gene Ontology	GO	The ordered and organized complex of DNA and protein that forms regions of the chromosome that are being actively transcribed.	GO:0035327
path259	119	GOCC_BASOLATERAL_PLASMA_MEMBRANE	1.4181982597620947e-4	0.004549556206518084	GO_BASOLATERAL_PLASMA_MEMBRANE	M17035	http://amigo.geneontology.org/amigo/term/GO:0016323	EntrezGeneIds	C5	CC	Gene Ontology	GO	The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis.	GO:0016323
path514	9	GOCC_NODE_OF_RANVIER	1.4262031859182324e-4	0.004555169051214336	GO_NODE_OF_RANVIER	M17250	http://amigo.geneontology.org/amigo/term/GO:0033268	EntrezGeneIds	C5	CC	Gene Ontology	GO	An axon part that is a gap in the myelin where voltage-gated sodium channels cluster and saltatory conduction is executed.	GO:0033268
path394	65	GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	1.433487204158336e-4	0.004558440412850136	GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	M17144	http://amigo.geneontology.org/amigo/term/GO:0031227	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of the endoplasmic reticulum membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane.	GO:0031227
path903	182	GOCC_GLUTAMATERGIC_SYNAPSE	1.4432066150028264e-4	0.004569394121684771	GO_GLUTAMATERGIC_SYNAPSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path392	79	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	1.4696669971458345e-4	0.004633027795602072	GO_ANCHORED_COMPONENT_OF_MEMBRANE	M17827	http://amigo.geneontology.org/amigo/term/GO:0031225	EntrezGeneIds	C5	CC	Gene Ontology	GO	The component of a membrane consisting of the gene products that are tethered to the membrane only by a covalently attached anchor, such as a lipid group that is embedded in the membrane. Gene products with peptide sequences that are embedded in the membrane are excluded from this grouping.	GO:0031225
path121	103	GOCC_SPLICEOSOMAL_COMPLEX	1.4790633258086126e-4	0.0046425514734749615	GO_SPLICEOSOMAL_COMPLEX	M17542	http://amigo.geneontology.org/amigo/term/GO:0005681	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA.	GO:0005681
path256	18	GOCC_AGGRESOME	1.4972742435628747e-4	0.004660405308953777	GO_AGGRESOME	M16980	http://amigo.geneontology.org/amigo/term/GO:0016235	EntrezGeneIds	C5	CC	Gene Ontology	GO	An inclusion body formed by dynein-dependent retrograde transport of an aggregated protein on microtubules.	GO:0016235
path343	75	GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	1.497550932382957e-4	0.004660405308953777	GO_CLATHRIN_COATED_VESICLE_MEMBRANE	M17518	http://amigo.geneontology.org/amigo/term/GO:0030665	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a clathrin-coated vesicle.	GO:0030665
path133	5	GOCC_PERICHROMATIN_FIBRILS	1.5098413452862248e-4	0.004678659024581302	GO_PERICHROMATIN_FIBRILS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path148	132	GOCC_LATE_ENDOSOME	1.531504230752347e-4	0.00472567816956525	GO_LATE_ENDOSOME	M17445	http://amigo.geneontology.org/amigo/term/GO:0005770	EntrezGeneIds	C5	CC	Gene Ontology	GO	A prelysosomal endocytic organelle differentiated from early endosomes by lower lumenal pH and different protein composition. Late endosomes are more spherical than early endosomes and are mostly juxtanuclear, being concentrated near the microtubule organizing center.	GO:0005770
path37	18	GOCC_EUCHROMATIN	1.6182600665985865e-4	0.004972306772697469	GO_EUCHROMATIN	M17611	http://amigo.geneontology.org/amigo/term/GO:0000791	EntrezGeneIds	C5	CC	Gene Ontology	GO	A dispersed and relatively uncompacted form of chromatin.	GO:0000791
path448	27	GOCC_MICROBODY_MEMBRANE	1.6276436918039052e-4	0.004980125946969962	GO_MICROBODY_MEMBRANE	M17076	http://amigo.geneontology.org/amigo/term/GO:0031903	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding a microbody.	GO:0031903
path621	10	GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	1.6582275689077067e-4	0.005035973054630827	GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path454	18	GOCC_FILAMENTOUS_ACTIN	1.6597271395849247e-4	0.005035973054630827	GO_FILAMENTOUS_ACTIN	M17803	http://amigo.geneontology.org/amigo/term/GO:0031941	EntrezGeneIds	C5	CC	Gene Ontology	GO	A two-stranded helical polymer of the protein actin.	GO:0031941
path862	672	GOCC_PLASMA_MEMBRANE_REGION	1.6770003992736893e-4	0.005067270254592916	GO_PLASMA_MEMBRANE_REGION	M17628	http://amigo.geneontology.org/amigo/term/GO:0098590	EntrezGeneIds	C5	CC	Gene Ontology	GO	A membrane that is a (regional) part of the plasma membrane.	GO:0098590
path679	701	GOCC_SYNAPSE	1.692593607121765e-4	0.00509325328667024	GO_SYNAPSE	M17408	http://amigo.geneontology.org/amigo/term/GO:0045202	EntrezGeneIds	C5	CC	Gene Ontology	GO	The junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell; the site of interneuronal communication. As the nerve fiber approaches the synapse it enlarges into a specialized structure, the presynaptic nerve ending, which contains mitochondria and synaptic vesicles. At the tip of the nerve ending is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic nerve ending secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane.	GO:0045202
path629	88	GOCC_PERIKARYON	1.7139850629388736e-4	0.005136398412494571	GO_PERIKARYON	M17691	http://amigo.geneontology.org/amigo/term/GO:0043204	EntrezGeneIds	C5	CC	Gene Ontology	GO	The portion of the cell soma (cell body) that excludes the nucleus.	GO:0043204
path730	483	GOCC_ANCHORING_JUNCTION	1.7348245960231834e-4	0.005176606643157939	GO_ANCHORING_JUNCTION	M17561	http://amigo.geneontology.org/amigo/term/GO:0070161	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix.	GO:0070161
path335	355	GOCC_AXON	1.7416196090880537e-4	0.005176606643157939	GO_AXON	M17182	http://amigo.geneontology.org/amigo/term/GO:0030424	EntrezGeneIds	C5	CC	Gene Ontology	GO	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter.	GO:0030424
path881	57	GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	1.7628572399627738e-4	0.005185920008145168	GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	M17461	http://amigo.geneontology.org/amigo/term/GO:0098800	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any protein complex that is part of the inner mitochondrial membrane.	GO:0098800
path542	10	GOCC_METHYLOSOME	1.7635221349113065e-4	0.005185920008145168	GO_METHYLOSOME	M17804	http://amigo.geneontology.org/amigo/term/GO:0034709	EntrezGeneIds	C5	CC	Gene Ontology	GO	A large (20 S) protein complex that possesses protein arginine methyltransferase activity and modifies specific arginines to dimethylarginines in the arginine- and glycine-rich domains of several spliceosomal Sm proteins, thereby targeting these proteins to the survival of motor neurons (SMN) complex for assembly into small nuclear ribonucleoprotein (snRNP) core particles. Proteins found in the methylosome include the methyltransferase JBP1 (PRMT5), pICln (CLNS1A), MEP50 (WDR77), and unmethylated forms of SM proteins that have RG domains.	GO:0034709
path961	38	GOCC_AXON_CYTOPLASM	1.7725871576967749e-4	0.005185920008145168	GO_AXON_CYTOPLASM	M17530	http://amigo.geneontology.org/amigo/term/GO:1904115	EntrezGeneIds	C5	CC	Gene Ontology	GO	Any cytoplasm that is part of a axon.	GO:1904115
path950	3	GOCC_ENZYME_ACTIVATOR_COMPLEX	1.7732387646156604e-4	0.005185920008145168	GO_ENZYME_ACTIVATOR_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path569	7	GOCC_ENDOLYSOSOME_MEMBRANE	1.7985969633898004e-4	0.005239040925844946	GO_ENDOLYSOSOME_MEMBRANE	M17477	http://amigo.geneontology.org/amigo/term/GO:0036020	EntrezGeneIds	C5	CC	Gene Ontology	GO	The lipid bilayer surrounding an endolysosome. An endolysosome is a transient hybrid organelle formed by fusion of a late endosome with a lysosome.	GO:0036020
path635	6	GOCC_LAMININ_COMPLEX	1.8872277770204266e-4	0.005475307849599357	GO_LAMININ_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path325	14	GOCC_COPI_COATED_VESICLE	1.9025694076340606e-4	0.0054979136216595295	GO_COPI_COATED_VESICLE	M17353	http://amigo.geneontology.org/amigo/term/GO:0030137	EntrezGeneIds	C5	CC	Gene Ontology	GO	A vesicle with a coat formed of the COPI coat complex proteins. COPI-coated vesicles are found associated with Golgi membranes at steady state, are involved in Golgi to endoplasmic reticulum (retrograde) vesicle transport, and possibly also in intra-Golgi transport.	GO:0030137
path250	261	GOCC_ACTIN_CYTOSKELETON	1.9198482910577446e-4	0.005525916704253006	GO_ACTIN_CYTOSKELETON	M17091	http://amigo.geneontology.org/amigo/term/GO:0015629	EntrezGeneIds	C5	CC	Gene Ontology	GO	The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes.	GO:0015629
path568	10	GOCC_ENDOLYSOSOME	1.9563236181129073e-4	0.005608735054833401	GO_ENDOLYSOSOME	M16986	http://amigo.geneontology.org/amigo/term/GO:0036019	EntrezGeneIds	C5	CC	Gene Ontology	GO	An transient hybrid organelle formed by fusion of a late endosome with a lysosome, and in which active degradation takes place.	GO:0036019
path658	3	GOCC_DENDRITIC_SPINE_NECK	1.9773577133166254e-4	0.005646807797785105	GO_DENDRITIC_SPINE_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA
path741	40	GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	2.046857580820949e-4	0.005816707721157239	GO_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	M17297	http://amigo.geneontology.org/amigo/term/GO:0070603	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the core components and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP.	GO:0070603
path260	206	GOCC_APICAL_PLASMA_MEMBRANE	2.0528273315792949e-4	0.005816707721157239	GO_APICAL_PLASMA_MEMBRANE	M17606	http://amigo.geneontology.org/amigo/term/GO:0016324	EntrezGeneIds	C5	CC	Gene Ontology	GO	The region of the plasma membrane located at the apical end of the cell.	GO:0016324
path319	15	GOCC_CLATHRIN_ADAPTOR_COMPLEX	2.0761380650593904e-4	0.005859957537159893	GO_CLATHRIN_ADAPTOR_COMPLEX	M17816	http://amigo.geneontology.org/amigo/term/GO:0030131	EntrezGeneIds	C5	CC	Gene Ontology	GO	A membrane coat adaptor complex that links clathrin to a membrane.	GO:0030131
path954	14	GOCC_ENDORIBONUCLEASE_COMPLEX	2.1452315645993043e-4	0.006023513408831853	GO_ENDORIBONUCLEASE_COMPLEX	M17441	http://amigo.geneontology.org/amigo/term/GO:1902555	EntrezGeneIds	C5	CC	Gene Ontology	GO	A protein complex which is capable of endoribonuclease activity.	GO:1902555
path907	4	GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE	2.150627949387141e-4	0.006023513408831853	GO_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path55	9	GOCC_GAMMA_TUBULIN_COMPLEX	2.167020071262132e-4	0.006046170226995336	GO_GAMMA_TUBULIN_COMPLEX	M17566	http://amigo.geneontology.org/amigo/term/GO:0000930	EntrezGeneIds	C5	CC	Gene Ontology	GO	A multiprotein complex composed of gamma-tubulin and other non-tubulin proteins. Gamma-tubulin complexes are localized to microtubule organizing centers, and play an important role in the nucleation of microtubules. The number and complexity of non-tubulin proteins associated with these complexes varies between species.	GO:0000930
path588	86	GOCC_SARCOLEMMA	2.1823652446914952e-4	0.006065744166321153	GO_SARCOLEMMA	M17632	http://amigo.geneontology.org/amigo/term/GO:0042383	EntrezGeneIds	C5	CC	Gene Ontology	GO	The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers.	GO:0042383
path894	85	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	2.2095506318072595e-4	0.006117953238900448	GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	M17341	http://amigo.geneontology.org/amigo/term/GO:0098862	EntrezGeneIds	C5	CC	Gene Ontology	GO	A cell part consisting of multiple, closely packed actin-based cell projections.	GO:0098862
path935	118	GOCC_FICOLIN_1_RICH_GRANULE	2.2735012126001965e-4	0.006249903421182828	GO_FICOLIN_1_RICH_GRANULE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path849	71	GOCC_NON_MOTILE_CILIUM	2.2743706190434803e-4	0.006249903421182828	GO_NON_MOTILE_CILIUM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path573	49	GOCC_CILIARY_BASAL_BODY	2.2866374095518733e-4	0.006259989597665397	GO_CILIARY_BASAL_BODY	M17784	http://amigo.geneontology.org/amigo/term/GO:0036064	EntrezGeneIds	C5	CC	Gene Ontology	GO	A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport.	GO:0036064
path56	2	GOCC_GAMMA_TUBULIN_LARGE_COMPLEX	2.3886852957972102e-4	0.006513701932917622	GO_GAMMA_TUBULIN_LARGE_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path591	4	GOCC_MCM_COMPLEX	2.4095592027022051e-4	0.006513701932917622	GO_MCM_COMPLEX	M17187	http://amigo.geneontology.org/amigo/term/GO:0042555	EntrezGeneIds	C5	CC	Gene Ontology	GO	A hexameric protein complex required for the initiation and regulation of DNA replication.	GO:0042555
