pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path533	4	GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	0.07415534668751068	1	GO_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1366	14	GOMF_ACTIVIN_BINDING	0.07456372255171392	1	GO_ACTIVIN_BINDING	M18745	http://amigo.geneontology.org/amigo/term/GO:0048185	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with activin, a dimer of inhibin-beta subunits.	GO:0048185
path995	271	GOMF_RECEPTOR_REGULATOR_ACTIVITY	0.07482575072707477	1	GO_RECEPTOR_REGULATOR_ACTIVITY	M19073	http://amigo.geneontology.org/amigo/term/GO:0030545	EntrezGeneIds	C5	MF	Gene Ontology	GO	The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is changed.	GO:0030545
path912	33	GOMF_RRNA_BINDING	0.07538479061119341	1	GO_RRNA_BINDING	M18668	http://amigo.geneontology.org/amigo/term/GO:0019843	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with ribosomal RNA.	GO:0019843
path1068	5	GOMF_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	0.07581150292183507	1	GO_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1450	3	GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY	0.07589772617360734	1	GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path272	4	GOMF_INTERFERON_RECEPTOR_ACTIVITY	0.07596649830113637	1	GO_INTERFERON_RECEPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1186	5	GOMF_ANNEALING_HELICASE_ACTIVITY	0.07647136032910133	1	GO_ANNEALING_HELICASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path808	1	GOMF_AMMONIA_LYASE_ACTIVITY	0.07677124552109252	1	GO_AMMONIA_LYASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1052	5	GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING	0.07738046665411152	1	GO_BETA_2_ADRENERGIC_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path698	408	GOMF_KINASE_ACTIVITY	0.07784556776281464	1	GO_KINASE_ACTIVITY	M18231	http://amigo.geneontology.org/amigo/term/GO:0016301	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.	GO:0016301
path313	873	GOMF_SIGNALING_RECEPTOR_BINDING	0.07820382846479638	1	GO_SIGNALING_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path130	4	GOMF_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY	0.0787188145891584	1	GO_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1086	4	GOMF_MHC_CLASS_IB_RECEPTOR_ACTIVITY	0.07998738021284077	1	GO_MHC_CLASS_IB_RECEPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1367	5	GOMF_CXCR3_CHEMOKINE_RECEPTOR_BINDING	0.08001611706177485	1	GO_CXCR3_CHEMOKINE_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path232	18	GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.08029142336543671	1	GO_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	M18568	http://amigo.geneontology.org/amigo/term/GO:0004683	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reactions: ATP + a protein serine = ADP + protein serine phosphate; and ATP + a protein threonine = ADP + protein threonine phosphate. These reactions require the presence of calcium-bound calmodulin.	GO:0004683
path309	94	GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.0806852576838654	1	GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	M18432	http://amigo.geneontology.org/amigo/term/GO:0005085	EntrezGeneIds	C5	MF	Gene Ontology	GO	Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase.	GO:0005085
path1414	35	GOMF_DIOXYGENASE_ACTIVITY	0.08078464454569284	1	GO_DIOXYGENASE_ACTIVITY	M18375	http://amigo.geneontology.org/amigo/term/GO:0051213	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of an oxidation-reduction (redox) reaction in which both atoms of oxygen from one molecule of O2 are incorporated into the (reduced) product(s) of the reaction. The two atoms of oxygen may be distributed between two different products.	GO:0051213
path244	99	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.08089644138476747	1	GO_PROTEIN_TYROSINE_KINASE_ACTIVITY	M17982	http://amigo.geneontology.org/amigo/term/GO:0004713	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate.	GO:0004713
path102	22	GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	0.08137412777578344	1	GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	M18105	http://amigo.geneontology.org/amigo/term/GO:0003743	EntrezGeneIds	C5	MF	Gene Ontology	GO	Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide.	GO:0003743
path531	6	GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY	0.08209775623942582	1	GO_SULFURIC_ESTER_HYDROLASE_ACTIVITY	M18875	http://amigo.geneontology.org/amigo/term/GO:0008484	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: RSO-R' + H2O = RSOOH + R'H. This reaction is the hydrolysis of any sulfuric ester bond, any ester formed from sulfuric acid, O=SO(OH)2.	GO:0008484
path1109	9	GOMF_PROTEIN_DEACETYLASE_ACTIVITY	0.08333358968984993	1	GO_PROTEIN_DEACETYLASE_ACTIVITY	M17984	http://amigo.geneontology.org/amigo/term/GO:0033558	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of an acetyl group or groups from a protein substrate.	GO:0033558
path1006	1	GOMF_PRE_MRNA_5_SPLICE_SITE_BINDING	0.08355842927953094	1	GO_PRE_MRNA_5_SPLICE_SITE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1321	2	GOMF_CADMIUM_ION_BINDING	0.08418226173663144	1	GO_CADMIUM_ION_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1220	3	GOMF_T_CELL_RECEPTOR_BINDING	0.0842387839731285	1	GO_T_CELL_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1579	4	GOMF_STAT_FAMILY_PROTEIN_BINDING	0.0842754553927319	1	GO_STAT_FAMILY_PROTEIN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1093	4	GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K9_SPECIFIC	0.08427808436297689	1	GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K9_SPECIFIC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path240	15	GOMF_MAP_KINASE_KINASE_ACTIVITY	0.08428284353144161	1	GO_MAP_KINASE_KINASE_ACTIVITY	M18962	http://amigo.geneontology.org/amigo/term/GO:0004708	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the concomitant phosphorylation of threonine (T) and tyrosine (Y) residues in a Thr-Glu-Tyr (TEY) thiolester sequence in a MAP kinase (MAPK) substrate.	GO:0004708
path765	5	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR	0.08586074651418724	1	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path553	1	GOMF_CROSSOVER_JUNCTION_ENDODEOXYRIBONUCLEASE_ACTIVITY	0.08605834113390917	1	GO_CROSSOVER_JUNCTION_ENDODEOXYRIBONUCLEASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path872	1	GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	0.08621132799929421	1	GO_ALKANE_1_MONOOXYGENASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1376	1	GOMF_LEUKOTRIENE_B4_20_MONOOXYGENASE_ACTIVITY	0.08621132799929421	1	GO_LEUKOTRIENE_B4_20_MONOOXYGENASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1627	1	GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	0.08621132799929421	1	GO_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1697	2	GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	0.0867989456222201	1	GO_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path834	4	GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	0.08769478550018561	1	GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path287	1	GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY	0.0878303907777959	1	GO_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path644	46	GOMF_ANTIPORTER_ACTIVITY	0.08793550272489241	1	GO_ANTIPORTER_ACTIVITY	M18195	http://amigo.geneontology.org/amigo/term/GO:0015297	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported in opposite directions in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy. The reaction is: solute A(out) + solute B(in) = solute A(in) + solute B(out).	GO:0015297
path1241	21	GOMF_ALPHA_TUBULIN_BINDING	0.08797647110132731	1	GO_ALPHA_TUBULIN_BINDING	M18472	http://amigo.geneontology.org/amigo/term/GO:0043014	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with the microtubule constituent protein alpha-tubulin.	GO:0043014
path1371	4	GOMF_NERVE_GROWTH_FACTOR_BINDING	0.08854699957023796	1	GO_NERVE_GROWTH_FACTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1510	8	GOMF_OLIGOSACCHARIDE_BINDING	0.08901117967919928	1	GO_OLIGOSACCHARIDE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path337	25	GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	0.08937261750122424	1	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	M18993	http://amigo.geneontology.org/amigo/term/GO:0005164	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with the tumor necrosis factor receptor.	GO:0005164
path1550	9	GOMF_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	0.08959637327978791	1	GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path530	4	GOMF_PALMITOYL_PROTEIN_HYDROLASE_ACTIVITY	0.09039159945602948	1	GO_PALMITOYL_PROTEIN_HYDROLASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path784	41	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS	0.09112735851660686	1	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS	M17911	http://amigo.geneontology.org/amigo/term/GO:0016782	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a sulfur-containing group from one compound (donor) to another (acceptor).	GO:0016782
path1522	8	GOMF_BMP_RECEPTOR_BINDING	0.092023904134197	1	GO_BMP_RECEPTOR_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1690	2	GOMF_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	0.0931020969445354	1	GO_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path829	1	GOMF_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS	0.09365480477243314	1	GO_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path561	3	GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	0.09396380262064671	1	GO_PSEUDOURIDINE_SYNTHASE_ACTIVITY	M18210	http://amigo.geneontology.org/amigo/term/GO:0009982	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: RNA uridine = RNA pseudouridine. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5.	GO:0009982
path1580	19	GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING	0.09458610275583064	1	GO_DISORDERED_DOMAIN_SPECIFIC_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path911	77	GOMF_VITAMIN_BINDING	0.0948716954839289	1	GO_VITAMIN_BINDING	M18676	http://amigo.geneontology.org/amigo/term/GO:0019842	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body.	GO:0019842
path36	31	GOMF_RNA_POLYMERASE_II_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	0.09522174592710503	1	GO_RNA_POLYMERASE_II_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	M18891	http://amigo.geneontology.org/amigo/term/GO:0001102	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an RNA polymerase II transcription activating factor, a protein involved in positive regulation of transcription.	GO:0001102
path438	4	GOMF_TRANSLATION_TERMINATION_FACTOR_ACTIVITY	0.0963128840031264	1	GO_TRANSLATION_TERMINATION_FACTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path34	5	GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	0.09703090238677489	1	GO_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path678	27	GOMF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.09739879764239998	1	GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18820	http://amigo.geneontology.org/amigo/term/GO:0015932	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of nucleobases, nucleosides, nucleotides and nucleic acids from one side of a membrane to the other.	GO:0015932
path1464	122	GOMF_PEPTIDASE_REGULATOR_ACTIVITY	0.09812671251805041	1	GO_PEPTIDASE_REGULATOR_ACTIVITY	M17907	http://amigo.geneontology.org/amigo/term/GO:0061134	EntrezGeneIds	C5	MF	Gene Ontology	GO	Modulates the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds.	GO:0061134
path230	12	GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0.09815684655457381	1	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	M19094	http://amigo.geneontology.org/amigo/term/GO:0004675	EntrezGeneIds	C5	MF	Gene Ontology	GO	Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.	GO:0004675
path1434	14	GOMF_GLYCOLIPID_BINDING	0.09826289287634887	1	GO_GLYCOLIPID_BINDING	M18495	http://amigo.geneontology.org/amigo/term/GO:0051861	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a glycolipid, any compound containing one or more monosaccharide residues bound by a glycosidic linkage to a hydrophobic group such as an acylglycerol, a sphingoid, a ceramide (N-acylsphingoid) or a prenyl phosphate.	GO:0051861
path149	7	GOMF_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY	0.09875448565487083	1	GO_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY	M17887	http://amigo.geneontology.org/amigo/term/GO:0004115	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the reaction: adenosine 3',5'-cyclic phosphate + H2O = adenosine 5'-phosphate.	GO:0004115
path1337	2	GOMF_TAP_BINDING	0.09972403162992385	1	GO_TAP_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1338	2	GOMF_TAP1_BINDING	0.09972403162992385	1	GO_TAP1_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1076	7	GOMF_BILE_ACID_BINDING	0.10102122361233208	1	GO_BILE_ACID_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1595	2	GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	0.10175243522031042	1	GO_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	NA	NA	NA	NA	NA	NA	NA	NA	NA
path25	12	GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	0.10185439345444437	1	GO_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	M18499	http://amigo.geneontology.org/amigo/term/GO:0000979	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with the regulatory region composed of the transcription start site and binding sites for transcription factors of the RNA polymerase II basal transcription machinery.	GO:0000979
path1413	7	GOMF_METAL_ION_PROTON_ANTIPORTER_ACTIVITY	0.10208094018056246	1	GO_METAL_ION_PROTON_ANTIPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1386	28	GOMF_NADP_BINDING	0.10274509753995671	1	GO_NADP_BINDING	M18782	http://amigo.geneontology.org/amigo/term/GO:0050661	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with nicotinamide-adenine dinucleotide phosphate, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NADP+, or the reduced form, NADPH.	GO:0050661
path1574	11	GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.10583444031316751	1	GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	M18704	http://amigo.geneontology.org/amigo/term/GO:0097472	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. This reaction requires the binding of a regulatory cyclin subunit and full activity requires stimulatory phosphorylation by a CDK-activating kinase (CAK).	GO:0097472
path1130	2	GOMF_BOX_H_ACA_SNORNA_BINDING	0.10702275123659237	1	GO_BOX_H_ACA_SNORNA_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path861	17	GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING	0.10724905237047737	1	GO_FIBROBLAST_GROWTH_FACTOR_BINDING	M18407	http://amigo.geneontology.org/amigo/term/GO:0017134	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a fibroblast growth factor.	GO:0017134
path1385	44	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	0.10725685476521432	1	GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	M18994	http://amigo.geneontology.org/amigo/term/GO:0050660	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2.	GO:0050660
path1568	11	GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.10791512909996862	1	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	M19216	http://amigo.geneontology.org/amigo/term/GO:0097153	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile, and contributing to the apoptotic process.	GO:0097153
path1288	21	GOMF_PROTEIN_FOLDING_CHAPERONE	0.10793626222373588	1	GO_PROTEIN_FOLDING_CHAPERONE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path539	9	GOMF_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.10903308601245802	1	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	M18196	http://amigo.geneontology.org/amigo/term/GO:0008519	EntrezGeneIds	C5	MF	Gene Ontology	GO	Enables the transfer of ammonium from one side of a membrane to the other. Ammonium is the cation NH4+ which is formed from N2 by root-nodule bacteria in leguminous plants and is an excretory product in ammonotelic animals.	GO:0008519
path504	8	GOMF_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	0.10999174888376062	1	GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1557	4	GOMF_CASPASE_BINDING	0.1100920972322874	1	GO_CASPASE_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path225	10	GOMF_PRENYLTRANSFERASE_ACTIVITY	0.11063617441687774	1	GO_PRENYLTRANSFERASE_ACTIVITY	M18062	http://amigo.geneontology.org/amigo/term/GO:0004659	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a prenyl group from one compound (donor) to another (acceptor).	GO:0004659
path1615	6	GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	0.11148445923685754	1	GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path891	15	GOMF_DEACETYLASE_ACTIVITY	0.11177028582542115	1	GO_DEACETYLASE_ACTIVITY	M18992	http://amigo.geneontology.org/amigo/term/GO:0019213	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the hydrolysis of an acetyl group or groups from a substrate molecule.	GO:0019213
path1544	8	GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY	0.11183171971868922	1	GO_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1316	7	GOMF_GLUCOSYLTRANSFERASE_ACTIVITY	0.1133524744723617	1	GO_GLUCOSYLTRANSFERASE_ACTIVITY	M19003	http://amigo.geneontology.org/amigo/term/GO:0046527	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a glucosyl group to an acceptor molecule, typically another carbohydrate or a lipid.	GO:0046527
path778	479	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	0.11500802485889938	1	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	M19204	http://amigo.geneontology.org/amigo/term/GO:0016772	EntrezGeneIds	C5	MF	Gene Ontology	GO	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor).	GO:0016772
path897	7	GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.11521247610202322	1	GO_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1161	50	GOMF_STEROID_HORMONE_RECEPTOR_BINDING	0.11521529930747829	1	GO_STEROID_HORMONE_RECEPTOR_BINDING	M18714	http://amigo.geneontology.org/amigo/term/GO:0035258	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with a steroid hormone receptor.	GO:0035258
path679	4	GOMF_MORPHOGEN_ACTIVITY	0.11532750259159684	1	GO_MORPHOGEN_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1695	10	GOMF_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	0.11670962028282084	1	GO_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path889	12	GOMF_PHOSPHATASE_ACTIVATOR_ACTIVITY	0.11701587656068675	1	GO_PHOSPHATASE_ACTIVATOR_ACTIVITY	M18197	http://amigo.geneontology.org/amigo/term/GO:0019211	EntrezGeneIds	C5	MF	Gene Ontology	GO	Increases the activity of a phosphatase, an enzyme which catalyzes of the removal of a phosphate group from a substrate molecule.	GO:0019211
path1699	4	GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	0.11792203477852899	1	GO_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1291	5	GOMF_SMALL_PROTEIN_ACTIVATING_ENZYME_BINDING	0.11803435350305025	1	GO_SMALL_PROTEIN_ACTIVATING_ENZYME_BINDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1411	52	GOMF_ATPASE_BINDING	0.11832155329642206	1	GO_ATPASE_BINDING	M18449	http://amigo.geneontology.org/amigo/term/GO:0051117	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an ATPase, any enzyme that catalyzes the hydrolysis of ATP.	GO:0051117
path409	17	GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING	0.11834467022994072	1	GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING	M18333	http://amigo.geneontology.org/amigo/term/GO:0005520	EntrezGeneIds	C5	MF	Gene Ontology	GO	Interacting selectively and non-covalently with an insulin-like growth factor, any member of a group of polypeptides that are structurally homologous to insulin and share many of its biological activities, but are immunologically distinct from it.	GO:0005520
path190	3	GOMF_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY	0.11840550843554633	1	GO_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path657	39	GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.11933226907725861	1	GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
